x_m,y_m
1292.8286,4352.5386
1295.6080,4351.4311
1298.3930,4350.3369
1301.1830,4349.2572
1303.9794,4348.1953
1306.7815,4347.1490
1309.5907,4346.1215
1312.4062,4345.1119
1315.2296,4344.1245
1318.0608,4343.1582
1320.8948,4342.2175
1323.7388,4341.2990
1326.5927,4340.4072
1329.4558,4339.5388
1332.3274,4338.6971
1335.2090,4337.8809
1338.0977,4337.0914
1340.9956,4336.3297
1343.9005,4335.5958
1346.8126,4334.8908
1349.7311,4334.2159
1352.6567,4333.5699
1355.5887,4332.9549
1358.5263,4332.3712
1361.4689,4331.8185
1364.4172,4331.2993
1367.3697,4330.8122
1370.3266,4330.3585
1373.2876,4329.9405
1376.2515,4329.5557
1379.2190,4329.2077
1382.1900,4328.8952
1385.1624,4328.6183
1388.1391,4328.3793
1391.1214,4328.1669
1394.1059,4327.9767
1397.0911,4327.8100
1400.0777,4327.6632
1403.0650,4327.5375
1406.0538,4327.4319
1409.0432,4327.3440
1412.0334,4327.2740
1415.0250,4327.2206
1418.0166,4327.1839
1421.0089,4327.1617
1424.0012,4327.1539
1426.9942,4327.1595
1429.9872,4327.1773
1432.9802,4327.2062
1435.9732,4327.2462
1438.9655,4327.2951
1441.9585,4327.3541
1444.9507,4327.4197
1447.9423,4327.4931
1450.9332,4327.5720
1453.9234,4327.6565
1456.9128,4327.7455
1459.9023,4327.8366
1462.8924,4327.9267
1465.8833,4328.0157
1468.8735,4328.1024
1471.8643,4328.1858
1474.8559,4328.2670
1477.8468,4328.3437
1480.8384,4328.4149
1483.8293,4328.4827
1486.8208,4328.5438
1489.8124,4328.5994
1492.8040,4328.6484
1495.7956,4328.6906
1498.7872,4328.7240
1501.7795,4328.7496
1504.7703,4328.7673
1507.7619,4328.7751
1510.7535,4328.7718
1513.7444,4328.7596
1516.7360,4328.7351
1519.7268,4328.6995
1522.7177,4328.6517
1525.7079,4328.5917
1528.6980,4328.5172
1531.6882,4328.4315
1534.6784,4328.3348
1537.6678,4328.2292
1540.6565,4328.1135
1543.6453,4327.9890
1546.6340,4327.8555
1549.6221,4327.7143
1552.6101,4327.5642
1555.5974,4327.4074
1558.5848,4327.2429
1561.5714,4327.0716
1564.5580,4326.8937
1567.5446,4326.7102
1570.5305,4326.5201
1573.5157,4326.3255
1576.5009,4326.1254
1579.4861,4325.9208
1582.4706,4325.7117
1585.4551,4325.4982
1588.4395,4325.2803
1591.4226,4325.0601
1594.4064,4324.8366
1597.3894,4324.6109
1600.3725,4324.3829
1603.3549,4324.1528
1606.3372,4323.9204
1609.3203,4323.6857
1612.3019,4323.4467
1615.2843,4323.2065
1618.2659,4322.9619
1621.2476,4322.7139
1624.2292,4322.4637
1627.2102,4322.2102
1630.1911,4321.9522
1633.1713,4321.6920
1636.1508,4321.4263
1639.1311,4321.1572
1642.1099,4320.8836
1645.0887,4320.6056
1648.0675,4320.3243
1651.0456,4320.0374
1654.0230,4319.7461
1656.9997,4319.4503
1659.9763,4319.1490
1662.9523,4318.8421
1665.9276,4318.5307
1668.9021,4318.2138
1671.8767,4317.8903
1674.8498,4317.5633
1677.8229,4317.2309
1680.7961,4316.8951
1683.7685,4316.5548
1686.7402,4316.2090
1689.7119,4315.8587
1692.6822,4315.5029
1695.6525,4315.1426
1698.6221,4314.7757
1701.5909,4314.4043
1704.5584,4314.0262
1707.5258,4313.6404
1710.4926,4313.2501
1713.4579,4312.8531
1716.4218,4312.4484
1719.3857,4312.0370
1722.3482,4311.6189
1725.3092,4311.1930
1728.2689,4310.7582
1731.2278,4310.3168
1734.1860,4309.8675
1737.1421,4309.4094
1740.0968,4308.9435
1743.0508,4308.4687
1746.0026,4307.9839
1748.9530,4307.4913
1751.9027,4306.9898
1754.8503,4306.4794
1757.7972,4305.9624
1760.7419,4305.4364
1763.6860,4304.9027
1766.6286,4304.3612
1769.5698,4303.8130
1772.5095,4303.2570
1775.4486,4302.6944
1778.3862,4302.1262
1781.3225,4301.5502
1784.2573,4300.9686
1787.1914,4300.3815
1790.1240,4299.7888
1793.0560,4299.1906
1795.9865,4298.5868
1798.9164,4297.9775
1801.8448,4297.3648
1804.7725,4296.7465
1807.6988,4296.1238
1810.6243,4295.4978
1813.5492,4294.8673
1816.4727,4294.2335
1819.3954,4293.5975
1822.3181,4292.9559
1825.2402,4292.3110
1828.1615,4291.6616
1831.0814,4291.0067
1833.9999,4290.3450
1836.9169,4289.6790
1839.8333,4289.0052
1842.7475,4288.3235
1845.6596,4287.6352
1848.5695,4286.9391
1851.4781,4286.2342
1854.3838,4285.5203
1857.2874,4284.7964
1860.1881,4284.0625
1863.0860,4283.3186
1865.9810,4282.5625
1868.8726,4281.7964
1871.7612,4281.0180
1874.6463,4280.2274
1877.5279,4279.4224
1880.4052,4278.6062
1883.2790,4277.7745
1886.1492,4276.9327
1889.0187,4276.0843
1891.8868,4275.2314
1894.7528,4274.3708
1897.6173,4273.5046
1900.4797,4272.6306
1903.3400,4271.7499
1906.1981,4270.8604
1909.0535,4269.9630
1911.9059,4269.0568
1914.7556,4268.1405
1917.6016,4267.2154
1920.4449,4266.2791
1923.2839,4265.3329
1926.1186,4264.3755
1928.9498,4263.4059
1931.7767,4262.4251
1934.5994,4261.4310
1937.4171,4260.4247
1940.2298,4259.4039
1943.0368,4258.3709
1945.8396,4257.3235
1948.6360,4256.2616
1951.4268,4255.1841
1954.2068,4254.0899
1956.9777,4252.9702
1959.7393,4251.8238
1962.4910,4250.6518
1965.2335,4249.4542
1967.9653,4248.2300
1970.6864,4246.9790
1973.3963,4245.7036
1976.0940,4244.4015
1978.7804,4243.0739
1981.4533,4241.7195
1984.1134,4240.3407
1986.7608,4238.9352
1989.3932,4237.5041
1992.0122,4236.0486
1994.6156,4234.5663
1997.2033,4233.0585
1999.7761,4231.5263
2002.3319,4229.9673
2004.8714,4228.3839
2007.3938,4226.7749
2009.8985,4225.1415
2012.3855,4223.4813
2014.8540,4221.7967
2017.3062,4220.0843
2019.7406,4218.3430
2022.1566,4216.5783
2024.5555,4214.7903
2026.9396,4212.9812
2029.3108,4211.1554
2031.6700,4209.3117
2034.0186,4207.4548
2036.3586,4205.5867
2038.6915,4203.7086
2041.0195,4201.8228
2043.3432,4199.9325
2045.6648,4198.0377
2047.9857,4196.1429
2050.3073,4194.2493
2052.6317,4192.3579
2054.9596,4190.4731
2057.2940,4188.5961
2059.6355,4186.7281
2061.9854,4184.8722
2064.3468,4183.0297
2066.7194,4181.2039
2069.1056,4179.3970
2071.5074,4177.6112
2073.9248,4175.8454
2076.3550,4174.0996
2078.7979,4172.3717
2081.2529,4170.6615
2083.7200,4168.9680
2086.1991,4167.2912
2088.6889,4165.6299
2091.1894,4163.9842
2093.6998,4162.3530
2096.2201,4160.7374
2098.7496,4159.1350
2101.2877,4157.5461
2103.8342,4155.9704
2106.3886,4154.4070
2108.9501,4152.8547
2111.5194,4151.3147
2114.0943,4149.7858
2116.6757,4148.2668
2119.2627,4146.7579
2121.8547,4145.2590
2124.4517,4143.7679
2127.0529,4142.2857
2129.6577,4140.8123
2132.2653,4139.3457
2134.8764,4137.8835
2137.4883,4136.4212
2140.1002,4134.9579
2142.7127,4133.4968
2145.3267,4132.0368
2147.9422,4130.5791
2150.5590,4129.1246
2153.1780,4127.6747
2155.8005,4126.2280
2158.4251,4124.7891
2161.0533,4123.3558
2163.6858,4121.9303
2166.3225,4120.5126
2168.9634,4119.1038
2171.6101,4117.7060
2174.2610,4116.3172
2176.9190,4114.9417
2179.5820,4113.5774
2182.2527,4112.2263
2184.9299,4110.8898
2187.6142,4109.5677
2190.3062,4108.2611
2193.0018,4106.9657
2195.7024,4105.6736
2198.4073,4104.3882
2201.1192,4103.1139
2203.8368,4101.8530
2206.5630,4100.6087
2209.2969,4099.3833
2212.0401,4098.1802
2214.7932,4097.0026
2217.5577,4095.8529
2220.3328,4094.7343
2223.1199,4093.6512
2225.9206,4092.6038
2228.7348,4091.5975
2231.5638,4090.6334
2234.4078,4089.7172
2237.2645,4088.8509
2240.1375,4088.0426
2243.0312,4087.2942
2245.9433,4086.6048
2248.8717,4085.9766
2251.8150,4085.4106
2254.7704,4084.9058
2257.7364,4084.4665
2260.7110,4084.0907
2263.6912,4083.7805
2266.6764,4083.5369
2269.6637,4083.3601
2272.6518,4083.2523
2275.6370,4083.2134
2278.6193,4083.2445
2281.6024,4083.3424
2284.5861,4083.4891
2287.5692,4083.6826
2290.5494,4083.9206
2293.5275,4084.2019
2296.5014,4084.5255
2299.4724,4084.8891
2302.4391,4085.2916
2305.4009,4085.7319
2308.3577,4086.2090
2311.3088,4086.7205
2314.2529,4087.2653
2317.1912,4087.8413
2320.1210,4088.4484
2323.0438,4089.0845
2325.9580,4089.7483
2328.8616,4090.4455
2331.7559,4091.1872
2334.6410,4091.9722
2337.5155,4092.8006
2340.3786,4093.6701
2343.2304,4094.5819
2346.0701,4095.5327
2348.8970,4096.5245
2351.7097,4097.5553
2354.5083,4098.6250
2357.2926,4099.7314
2360.0606,4100.8756
2362.8123,4102.0565
2365.5477,4103.2729
2368.2646,4104.5239
2370.9637,4105.8093
2373.6459,4107.1281
2376.3195,4108.4713
2378.9853,4109.8301
2381.6447,4111.2045
2384.2963,4112.5922
2386.9409,4113.9932
2389.5790,4115.4076
2392.2100,4116.8343
2394.8354,4118.2720
2397.4550,4119.7220
2400.0690,4121.1820
2402.6774,4122.6509
2405.2800,4124.1309
2407.8784,4125.6175
2410.4718,4127.1131
2413.0610,4128.6165
2415.6459,4130.1265
2418.2272,4131.6421
2420.8043,4133.1643
2423.3750,4134.6966
2425.9400,4136.2389
2428.4987,4137.7934
2431.0495,4139.3590
2433.5946,4140.9369
2436.1327,4142.5247
2438.6637,4144.1237
2441.1882,4145.7338
2443.7057,4147.3550
2446.2161,4148.9863
2448.7193,4150.6297
2451.2155,4152.2832
2453.7039,4153.9478
2456.1859,4155.6224
2458.6601,4157.3081
2461.1271,4159.0049
2463.5864,4160.7118
2466.0386,4162.4286
2468.4830,4164.1566
2470.9202,4165.8957
2473.3490,4167.6448
2475.7713,4169.4050
2478.1866,4171.1741
2480.5955,4172.9521
2482.9980,4174.7390
2485.3941,4176.5337
2487.7852,4178.3362
2490.1714,4180.1464
2492.5526,4181.9622
2494.9288,4183.7836
2497.3015,4185.6117
2499.6699,4187.4442
2502.0348,4189.2811
2504.3969,4191.1225
2506.7553,4192.9672
2509.1124,4194.8142
2511.4666,4196.6644
2513.8195,4198.5169
2516.1701,4200.3717
2518.5187,4202.2286
2520.8651,4204.0889
2523.2101,4205.9514
2525.5523,4207.8173
2527.8923,4209.6865
2530.2302,4211.5568
2532.5667,4213.4304
2534.9011,4215.3063
2537.2333,4217.1843
2539.5634,4219.0647
2541.8921,4220.9472
2544.2186,4222.8319
2546.5437,4224.7200
2548.8667,4226.6092
2551.1883,4228.5007
2553.5085,4230.3943
2555.8272,4232.2891
2558.1438,4234.1872
2560.4590,4236.0864
2562.7700,4237.9900
2565.0752,4239.9015
2567.3762,4241.8185
2569.6737,4243.7410
2571.9690,4245.6647
2574.2643,4247.5906
2576.5596,4249.5143
2578.8571,4251.4368
2581.1574,4253.3549
2583.4619,4255.2675
2585.7729,4257.1734
2588.0902,4259.0693
2590.4153,4260.9551
2592.7504,4262.8288
2595.0961,4264.6890
2597.4539,4266.5327
2599.8251,4268.3607
2602.2106,4270.1687
2604.6095,4271.9545
2607.0255,4273.7170
2609.4642,4275.4560
2611.9249,4277.1673
2614.4083,4278.8486
2616.9158,4280.4965
2619.4468,4282.1077
2622.0026,4283.6778
2624.5825,4285.2034
2627.1880,4286.6823
2629.8190,4288.1111
2632.4756,4289.4844
2635.1585,4290.8009
2637.8683,4292.0563
2640.6051,4293.2472
2643.3702,4294.3714
2646.1603,4295.4456
2648.9645,4296.4808
2651.7836,4297.4782
2654.6162,4298.4389
2657.4616,4299.3652
2660.3183,4300.2559
2663.1857,4301.1143
2666.0637,4301.9393
2668.9509,4302.7355
2671.8453,4303.5016
2674.7474,4304.2400
2677.6560,4304.9505
2680.5702,4305.6355
2683.4887,4306.2948
2686.4114,4306.9309
2689.3370,4307.5458
2692.2690,4308.1407
2695.2045,4308.7156
2698.1428,4309.2727
2701.0854,4309.8119
2704.0309,4310.3357
2706.9792,4310.8438
2709.9296,4311.3375
2712.8828,4311.8190
2715.8382,4312.2883
2718.7950,4312.7453
2721.7540,4313.1934
2724.7143,4313.6315
2727.6754,4314.0618
2730.6379,4314.4855
2733.6003,4314.9024
2736.5635,4315.3150
2739.5274,4315.7231
2742.4913,4316.1278
2745.4560,4316.5326
2748.4199,4316.9373
2751.3845,4317.3432
2754.3491,4317.7490
2757.3130,4318.1582
2760.2762,4318.5685
2763.2394,4318.9833
2766.2019,4319.4014
2769.1636,4319.8250
2772.1247,4320.2543
2775.0850,4320.6890
2778.0433,4321.1305
2781.0015,4321.5797
2783.9576,4322.0378
2786.9130,4322.5048
2789.8662,4322.9808
2792.8181,4323.4678
2795.7678,4323.9671
2798.7146,4324.4830
2801.6587,4325.0134
2804.6006,4325.5571
2807.5396,4326.1120
2810.4773,4326.6791
2813.4135,4327.2562
2816.3476,4327.8411
2819.2803,4328.4338
2822.2115,4329.0331
2825.1421,4329.6380
2828.0719,4330.2473
2831.0010,4330.8578
2833.9302,4331.4716
2836.8586,4332.0854
2839.7870,4332.6981
2842.7161,4333.3097
2845.6452,4333.9190
2848.5722,4334.5384
2851.4971,4335.1677
2854.4205,4335.8038
2857.3426,4336.4476
2860.2639,4337.0958
2863.1845,4337.7452
2866.1044,4338.3968
2869.0250,4339.0484
2871.9463,4339.6967
2874.8676,4340.3394
2877.7911,4340.9777
2880.7167,4341.6059
2883.6408,4342.2275
2886.5671,4342.8569
2889.5005,4343.4862
2892.4403,4344.0978
2895.3857,4344.6749
2898.3383,4345.1997
2901.2965,4345.6579
2904.2604,4346.0304
2907.2307,4346.3006
2910.2059,4346.4529
2913.1876,4346.4696
2916.1394,4346.3050
2919.0941,4345.9314
2922.0339,4345.3532
2924.9417,4344.5826
2927.8013,4343.6241
2930.5948,4342.4888
2933.3061,4341.1845
2935.9172,4339.7178
2938.4120,4338.0988
2940.7740,4336.3264
2943.0047,4334.3671
2945.0971,4332.2288
2947.0425,4329.9327
2948.8296,4327.4997
2950.4493,4324.9478
2951.8915,4322.2980
2953.1463,4319.5693
2954.2045,4316.7828
2955.0598,4313.9484
2955.7234,4311.0440
2956.2011,4308.0895
2956.4963,4305.0984
2956.6134,4302.0861
2956.5567,4299.0694
2956.3302,4296.0627
2955.9378,4293.0838
2955.3841,4290.1460
2954.6737,4287.2549
2953.8483,4284.3817
2952.9256,4281.5329
2951.9078,4278.7118
2950.7999,4275.9220
2949.6054,4273.1654
2948.3271,4270.4467
2946.9701,4267.7680
2945.5371,4265.1327
2944.0317,4262.5419
2942.4582,4260.0022
2940.8123,4257.5059
2939.0976,4255.0573
2937.3175,4252.6522
2935.4765,4250.2915
2933.5800,4247.9720
2931.6325,4245.6914
2929.6381,4243.4508
2927.6018,4241.2458
2925.5287,4239.0764
2923.4221,4236.9404
2921.2879,4234.8365
2919.1303,4232.7628
2916.9478,4230.7168
2914.7348,4228.7019
2912.4956,4226.7171
2910.2308,4224.7601
2907.9433,4222.8286
2905.6352,4220.9205
2903.3093,4219.0346
2900.9672,4217.1666
2898.6108,4215.3163
2896.2431,4213.4804
2893.8654,4211.6568
2891.4807,4209.8433
2889.0910,4208.0375
2886.6984,4206.2383
2884.3030,4204.4425
2881.9012,4202.6545
2879.4938,4200.8754
2877.0813,4199.1007
2874.6661,4197.3305
2872.2487,4195.5647
2869.8299,4193.7989
2867.4110,4192.0343
2864.9929,4190.2685
2862.5770,4188.4994
2860.1645,4186.7258
2857.7556,4184.9478
2855.3524,4183.1620
2852.9549,4181.3685
2850.5652,4179.5649
2848.1840,4177.7491
2845.8099,4175.9255
2843.4400,4174.0941
2841.0752,4172.2571
2838.7138,4170.4158
2836.3546,4168.5721
2833.9976,4166.7241
2831.6419,4164.8760
2829.2856,4163.0280
2826.9292,4161.1810
2824.5707,4159.3352
2822.2101,4157.4927
2819.8466,4155.6546
2817.4782,4153.8221
2815.1055,4151.9963
2812.7265,4150.1783
2810.3417,4148.3680
2807.9492,4146.5678
2805.5502,4144.7753
2803.1463,4142.9906
2800.7374,4141.2126
2798.3236,4139.4413
2795.9062,4137.6755
2793.4845,4135.9142
2791.0600,4134.1573
2788.6327,4132.4038
2786.2032,4130.6536
2783.7723,4128.9056
2781.3400,4127.1598
2778.9063,4125.4152
2776.4726,4123.6705
2774.0396,4121.9259
2771.6066,4120.1801
2769.1750,4118.4332
2766.7441,4116.6853
2764.3153,4114.9339
2761.8873,4113.1815
2759.4607,4111.4291
2757.0341,4109.6744
2754.6081,4107.9198
2752.1829,4106.1629
2749.7584,4104.4060
2747.3347,4102.6480
2744.9116,4100.8900
2742.4885,4099.1309
2740.0661,4097.3707
2737.6438,4095.6105
2735.2221,4093.8503
2732.8005,4092.0889
2730.3795,4090.3276
2727.9564,4088.5685
2725.5327,4086.8105
2723.1096,4085.0492
2720.6929,4083.2812
2718.2833,4081.5010
2715.8858,4079.7074
2713.5032,4077.8938
2711.1383,4076.0591
2708.7940,4074.1966
2706.4745,4072.3051
2704.2048,4070.3748
2702.0336,4068.3166
2699.9782,4066.1127
2698.0662,4063.7732
2696.3244,4061.3113
2694.7807,4058.7349
2693.4627,4056.0573
2692.3967,4053.2897
2691.5968,4050.4375
2691.0397,4047.4753
2690.7529,4044.4475
2690.7671,4041.4130
2691.1156,4038.4274
2691.8303,4035.5474
2692.9418,4032.8276
2694.4195,4030.2546
2696.1868,4027.8405
2698.2039,4025.6022
2700.4275,4023.5606
2702.8179,4021.7337
2705.3326,4020.1414
2707.9643,4018.7681
2710.7167,4017.5906
2713.5642,4016.6198
2716.4798,4015.8704
2719.4388,4015.3544
2722.4140,4015.0865
2725.3801,4015.0776
2728.3156,4015.3678
2731.2326,4015.9738
2734.0993,4016.8722
2736.8843,4018.0398
2739.5565,4019.4486
2742.0825,4021.0776
2744.4325,4022.9001
2746.5979,4024.9228
2748.5717,4027.1378
2750.3745,4029.5107
2752.0289,4032.0114
2753.5606,4034.6067
2754.9942,4037.2676
2756.3534,4039.9619
2757.6636,4042.6595
2758.9617,4045.3571
2760.2677,4048.0569
2761.5850,4050.7511
2762.9214,4053.4354
2764.2834,4056.1074
2765.6774,4058.7616
2767.1089,4061.3936
2768.5852,4064.0000
2770.1126,4066.5753
2771.6960,4069.1150
2773.3412,4071.6146
2775.0467,4074.0765
2776.8112,4076.4994
2778.6317,4078.8823
2780.5054,4081.2241
2782.4302,4083.5247
2784.4040,4085.7831
2786.4233,4087.9981
2788.4865,4090.1686
2790.5902,4092.2947
2792.7343,4094.3818
2794.9104,4096.4367
2797.1163,4098.4593
2799.3506,4100.4530
2801.6111,4102.4167
2803.8979,4104.3526
2806.2082,4106.2596
2808.5404,4108.1399
2810.8939,4109.9947
2813.2666,4111.8238
2815.6577,4113.6285
2818.0645,4115.4099
2820.4861,4117.1678
2822.9227,4118.9025
2825.3813,4120.6071
2827.8618,4122.2806
2830.3644,4123.9241
2832.8890,4125.5353
2835.4341,4127.1153
2837.9991,4128.6632
2840.5840,4130.1765
2843.1881,4131.6577
2845.8113,4133.1043
2848.4523,4134.5154
2851.1103,4135.8920
2853.7860,4137.2330
2856.4774,4138.5373
2859.1851,4139.8049
2861.9091,4141.0381
2864.6459,4142.2456
2867.3940,4143.4276
2870.1535,4144.5852
2872.9229,4145.7183
2875.7023,4146.8280
2878.4909,4147.9144
2881.2887,4148.9796
2884.0943,4150.0226
2886.9085,4151.0445
2889.7297,4152.0464
2892.5574,4153.0282
2895.3914,4153.9912
2898.2311,4154.9352
2901.0765,4155.8626
2903.9268,4156.7710
2906.7814,4157.6650
2909.6388,4158.5524
2912.4984,4159.4330
2915.3594,4160.3104
2918.2211,4161.1832
2921.0842,4162.0528
2923.9488,4162.9190
2926.8140,4163.7830
2929.6792,4164.6436
2932.5459,4165.5032
2935.4126,4166.3605
2938.2800,4167.2167
2941.1473,4168.0718
2944.0140,4168.9280
2946.8814,4169.7831
2949.7488,4170.6404
2952.6154,4171.4977
2955.4821,4172.3561
2958.3481,4173.2156
2961.2147,4174.0730
2964.0828,4174.9258
2966.9523,4175.7754
2969.8232,4176.6193
2972.6970,4177.4566
2975.5722,4178.2873
2978.4495,4179.1101
2981.3297,4179.9240
2984.2119,4180.7280
2987.0978,4181.5208
2989.9857,4182.3014
2992.8779,4183.0709
2995.7723,4183.8248
2998.6709,4184.5664
3001.5730,4185.2914
3004.4795,4186.0008
3007.3894,4186.6925
3010.3044,4187.3663
3013.2228,4188.0213
3016.1456,4188.6573
3019.0719,4189.2755
3022.0024,4189.8771
3024.9358,4190.4642
3027.8720,4191.0346
3030.8118,4191.5917
3033.7537,4192.1366
3036.6977,4192.6692
3039.6446,4193.1907
3042.5929,4193.7022
3045.5426,4194.2048
3048.4944,4194.6996
3051.4470,4195.1867
3054.4002,4195.6681
3057.3549,4196.1440
3060.3096,4196.6166
3063.2642,4197.0848
3066.2189,4197.5518
3069.1715,4198.0199
3072.1240,4198.5014
3075.0758,4198.9973
3078.0263,4199.5088
3080.9745,4200.0414
3083.9193,4200.5952
3086.8584,4201.1745
3089.7924,4201.7794
3092.7187,4202.4143
3095.6372,4203.0815
3098.5465,4203.7820
3101.4451,4204.5192
3104.3323,4205.2954
3107.2068,4206.1138
3110.0678,4206.9755
3112.9139,4207.8840
3115.7443,4208.8414
3118.5542,4209.8522
3121.3428,4210.9207
3124.1115,4212.0471
3126.8590,4213.2280
3129.5851,4214.4612
3132.2907,4215.7433
3134.9742,4217.0743
3137.6365,4218.4509
3140.2767,4219.8697
3142.8957,4221.3297
3145.4920,4222.8286
3148.0655,4224.3631
3150.6170,4225.9309
3153.1459,4227.5310
3155.6520,4229.1600
3158.1425,4230.8180
3160.6195,4232.4981
3163.0823,4234.1994
3165.5309,4235.9218
3167.9654,4237.6642
3170.3870,4239.4256
3172.7945,4241.2069
3175.1892,4243.0060
3177.5704,4244.8230
3179.9388,4246.6566
3182.2945,4248.5057
3184.6380,4250.3716
3186.9696,4252.2519
3189.2883,4254.1455
3191.5950,4256.0536
3193.8910,4257.9740
3196.1799,4259.9043
3198.4618,4261.8447
3200.7358,4263.7939
3203.0006,4265.7554
3205.2548,4267.7302
3207.4968,4269.7173
3209.7269,4271.7199
3211.9420,4273.7370
3214.1415,4275.7718
3216.3240,4277.8223
3218.4887,4279.8927
3220.6328,4281.9832
3222.7571,4284.0926
3224.8587,4286.2242
3226.9375,4288.3780
3228.9915,4290.5563
3231.0186,4292.7580
3233.0193,4294.9841
3234.9953,4297.2336
3236.9450,4299.5064
3238.8705,4301.8004
3240.7719,4304.1154
3242.6492,4306.4505
3244.5052,4308.8045
3246.3385,4311.1763
3248.1497,4313.5648
3249.9411,4315.9688
3251.7112,4318.3884
3253.4629,4320.8225
3255.1947,4323.2688
3256.9087,4325.7273
3258.6036,4328.1969
3260.2821,4330.6766
3261.9387,4333.1684
3263.5704,4335.6837
3265.1702,4338.2245
3266.7330,4340.7897
3268.2526,4343.3828
3269.7211,4346.0026
3271.1335,4348.6512
3272.4827,4351.3288
3273.7631,4354.0364
3274.9682,4356.7751
3276.0910,4359.5450
3277.1266,4362.3493
3278.0748,4365.1815
3278.9648,4368.0414
3279.7945,4370.9280
3280.5575,4373.8369
3281.2466,4376.7657
3281.8570,4379.7124
3282.3815,4382.6724
3282.8138,4385.6435
3283.1473,4388.6225
3283.3759,4391.6069
3283.4930,4394.5925
3283.4916,4397.5770
3283.3844,4400.5681
3283.2119,4403.5593
3282.9848,4406.5471
3282.7116,4409.5316
3282.3993,4412.5127
3282.0565,4415.4927
3281.6902,4418.4705
3281.3098,4421.4472
3280.9223,4424.4239
3280.5355,4427.3995
3280.1586,4430.3750
3279.7980,4433.3528
3279.4737,4436.3284
3279.2097,4439.3129
3279.0074,4442.3051
3278.8676,4445.3030
3278.7923,4448.3041
3278.7817,4451.3075
3278.8356,4454.3098
3278.9570,4457.3098
3279.1451,4460.3032
3279.4020,4463.2899
3279.7278,4466.2677
3280.1231,4469.2321
3280.6192,4472.1754
3281.2339,4475.0988
3281.9578,4477.9998
3282.7847,4480.8787
3283.7052,4483.7330
3284.7123,4486.5641
3285.7975,4489.3684
3286.9530,4492.1461
3288.1702,4494.8970
3289.4421,4497.6191
3290.7601,4500.3111
3292.1171,4502.9753
3293.5068,4505.6295
3294.9220,4508.2715
3296.3614,4510.8991
3297.8242,4513.5155
3299.3097,4516.1186
3300.8165,4518.7105
3302.3453,4521.2891
3303.8939,4523.8555
3305.4618,4526.4108
3307.0488,4528.9538
3308.6528,4531.4846
3310.2746,4534.0043
3311.9127,4536.5128
3313.5678,4539.0103
3315.2400,4541.4966
3316.9299,4543.9707
3318.6354,4546.4347
3320.3565,4548.8877
3322.0919,4551.3307
3323.8414,4553.7647
3325.6023,4556.1888
3327.3766,4558.6039
3329.1616,4561.0102
3330.9580,4563.4087
3332.7636,4565.7993
3334.5784,4568.1756
3336.4472,4570.5118
3338.3876,4572.8024
3340.4005,4575.0363
3342.4878,4577.2024
3344.6497,4579.2895
3346.8883,4581.2866
3349.2035,4583.1836
3351.5974,4584.9671
3354.0702,4586.6284
3356.6232,4588.1595
3359.2435,4589.5884
3361.9221,4590.9194
3364.6554,4592.1514
3367.4347,4593.2801
3370.2553,4594.3042
3373.1113,4595.2215
3375.9964,4596.0299
3378.9057,4596.7249
3381.8319,4597.3064
3384.7696,4597.7623
3387.7278,4598.0570
3390.7031,4598.1971
3393.6897,4598.1915
3396.6813,4598.0514
3399.6714,4597.7868
3402.6545,4597.4098
3405.6234,4596.9284
3408.5717,4596.3557
3411.4944,4595.6997
3414.3845,4594.9736
3417.2632,4594.1730
3420.1214,4593.3045
3422.9604,4592.3716
3425.7816,4591.3820
3428.5858,4590.3390
3431.3744,4589.2481
3434.1481,4588.1162
3436.9076,4586.9464
3439.6536,4585.7466
3442.3875,4584.5190
3445.1101,4583.2714
3447.8228,4582.0093
3450.5305,4580.7362
3453.2374,4579.4608
3455.9451,4578.1842
3458.6542,4576.9099
3461.3655,4575.6412
3464.0795,4574.3780
3466.7979,4573.1226
3469.5205,4571.8795
3472.2480,4570.6474
3474.9827,4569.4321
3477.7244,4568.2323
3480.4740,4567.0525
3483.2321,4565.8939
3486.0001,4564.7574
3488.7780,4563.6477
3491.5652,4562.5625
3494.3616,4561.4994
3497.1686,4560.4620
3499.9849,4559.4479
3502.8097,4558.4583
3505.6437,4557.4931
3508.4863,4556.5546
3511.3366,4555.6406
3514.1955,4554.7544
3517.0628,4553.8926
3519.9366,4553.0586
3522.8182,4552.2514
3525.7061,4551.4730
3528.6012,4550.7213
3531.5033,4549.9985
3534.4119,4549.3036
3537.3268,4548.6297
3540.2460,4547.9737
3543.1695,4547.3332
3546.0950,4546.7050
3549.0234,4546.0845
3551.9519,4545.4685
3554.8810,4544.8536
3557.8094,4544.2364
3560.7364,4543.6148
3563.6613,4542.9844
3566.5840,4542.3406
3569.5018,4541.6823
3572.4153,4541.0040
3575.3231,4540.3046
3578.2246,4539.5785
3581.1189,4538.8235
3584.0062,4538.0406
3586.8920,4537.2512
3589.7785,4536.4595
3592.6636,4535.6633
3595.5473,4534.8594
3598.4282,4534.0454
3601.3055,4533.2192
3604.1786,4532.3786
3607.0460,4531.5213
3609.9069,4530.6451
3612.7608,4529.7466
3615.6069,4528.8248
3618.4431,4527.8752
3621.2700,4526.8989
3624.0863,4525.8904
3626.8891,4524.8485
3629.6698,4523.7599
3632.4300,4522.6101
3635.1683,4521.4025
3637.8823,4520.1371
3640.5708,4518.8139
3643.2317,4517.4351
3645.8641,4516.0007
